Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT47,OUT017,1643.675411
FDT47,OUT018,1362.522941
FDT48,OUT045,3056.875759
FDT48,OUT035,3407.438381
FDT49,OUT010,249.3944359
FDT50,OUT019,236.0786637
FDT50,OUT010,226.344312
FDT50,OUT046,1497.021843
FDT50,OUT017,1520.841193
FDT51,OUT046,1703.454578
FDT51,OUT035,1858.46252
FDT51,OUT045,1800.01665
FDT51,OUT017,1909.983149
FDT51,OUT049,1831.410681
FDT51,OUT027,2916.460222
FDT52,OUT027,6287.753244
FDT52,OUT013,4098.325138
FDT52,OUT045,3897.604563
FDT52,OUT019,581.2993721
FDT55,OUT018,2227.713364
FDT56,OUT049,952.5032244
FDT56,OUT046,897.4339278
FDT56,OUT019,147.2997861
FDT56,OUT013,883.7511317
FDT56,OUT017,861.1144117
FDT57,OUT018,3367.87206
FDT57,OUT045,3643.945103
FDT57,OUT046,3658.715264
FDT58,OUT013,2764.018214
FDT58,OUT045,2541.245191
FDT58,OUT046,2572.226541
FDT59,OUT046,3969.260711
FDT59,OUT019,543.5890175
FDT59,OUT013,3835.920346
FDT59,OUT010,576.7818068
FDT60,OUT027,3254.559535
FDT60,OUT013,1987.129586
FDT60,OUT049,2102.740256
FDT60,OUT035,2080.580731
FDT60,OUT010,294.72711
FDU01,OUT049,3145.359263
FDU01,OUT018,2631.909021
FDU01,OUT035,3136.123498
FDU01,OUT013,3061.929811
FDU01,OUT045,2946.218629
FDU02,OUT027,5841.164277
FDU02,OUT018,3246.90143
FDU03,OUT013,3024.702048
FDU03,OUT049,3048.010384
FDU03,OUT045,2915.660715
FDU03,OUT027,4663.864092
FDU03,OUT046,2790.427252
FDU03,OUT010,442.5928423
FDU04,OUT045,1830.839048
FDU04,OUT017,2095.795722
FDU04,OUT027,3191.473463
FDU04,OUT013,2002.662953
FDU07,OUT027,4221.256502
FDU07,OUT018,2146.605136
FDU07,OUT017,2497.678178
FDU08,OUT046,1518.90685
FDU08,OUT049,1643.1797
FDU08,OUT017,1681.948144
FDU08,OUT045,1462.917521
FDU09,OUT045,957.0154304
FDU09,OUT013,816.1346919
FDU09,OUT035,901.8621197
FDU09,OUT018,730.4800005
FDU09,OUT010,118.8642047
FDU09,OUT017,856.8970651
FDU10,OUT027,1065.618837
FDU10,OUT046,595.1206674
FDU10,OUT035,592.4144308
FDU10,OUT045,637.7574445
FDU11,OUT049,2042.077698
FDU11,OUT010,287.1008434
FDU11,OUT046,2266.90126
FDU11,OUT019,290.4699016
FDU12,OUT017,4411.872119
FDU13,OUT027,3868.470327
FDU13,OUT010,354.3598801
FDU14,OUT018,3565.610942
FDU14,OUT049,3999.525983
FDU14,OUT017,4255.900599
FDU14,OUT013,4192.299771
FDU15,OUT018,473.0233988
FDU15,OUT035,558.8545033
FDU15,OUT019,89.34166614
FDU15,OUT027,1059.768459
FDU16,OUT035,1351.769468
FDU16,OUT018,1150.690082
FDU16,OUT046,1266.005615
FDU16,OUT017,1406.164199
FDU16,OUT027,2245.445092
FDU20,OUT018,1657.346532
FDU20,OUT046,1865.109579
FDU20,OUT010,284.2367624
FDU21,OUT010,58.87524702
FDU21,OUT046,556.38926
FDU21,OUT018,398.6367348
FDU22,OUT045,1805.483077
FDU22,OUT018,1663.221698
FDU22,OUT046,1845.240015
FDU22,OUT027,3051.807053
FDU23,OUT017,2855.856809
FDU24,OUT045,1533.189022
FDU24,OUT035,1572.789632
FDU24,OUT018,1299.848667
FDU25,OUT013,906.1235857
FDU26,OUT046,1804.897479
FDU26,OUT013,1967.156147
FDU26,OUT045,1952.927633
FDU27,OUT046,727.6375206
FDU27,OUT045,856.4943355
FDU27,OUT035,787.9223784
FDU27,OUT018,628.9414891
FDU28,OUT035,3221.760733
FDU28,OUT049,3154.45263
FDU28,OUT045,3008.931465
FDU28,OUT010,465.7455524
FDU28,OUT013,3117.499545
FDU31,OUT027,5951.973154
FDU31,OUT010,540.0278365
FDU31,OUT019,511.2902598
FDU31,OUT013,3636.013865
FDU31,OUT018,3060.337913
FDU31,OUT017,3734.395214
FDU32,OUT049,2035.745002
FDU32,OUT018,1692.831017
FDU32,OUT017,2053.640488
FDU32,OUT045,1844.847872
FDU33,OUT045,784.9341495
FDU33,OUT013,651.6902711
FDU33,OUT046,693.9845374
FDU33,OUT017,597.4979752
FDU34,OUT046,1920.163618
FDU35,OUT018,1372.201058
FDU35,OUT049,1649.467703
FDU35,OUT035,1672.830045
FDU35,OUT017,1584.89324
FDU35,OUT013,1571.194689
FDU36,OUT017,1623.874993
FDU36,OUT045,1499.250184
FDU37,OUT019,289.6612561
FDU37,OUT017,1485.925092
FDU37,OUT049,1331.904631
FDU37,OUT045,1322.807617
FDU38,OUT045,2942.34584
FDU38,OUT018,2692.586964
FDU38,OUT049,2972.876234
FDU39,OUT013,892.8997444
FDU39,OUT049,958.2033388
FDU40,OUT027,5033.140162
FDU40,OUT049,3278.672495
FDU40,OUT019,457.9007568
FDU40,OUT017,3264.00782
FDU43,OUT045,3807.97922
FDU43,OUT019,560.2759353
FDU43,OUT049,4071.26688
FDU43,OUT018,3385.844873
FDU43,OUT035,4037.216933
FDU43,OUT017,3995.427395
FDU43,OUT046,3680.640089
FDU44,OUT013,2646.538737
FDU44,OUT046,2507.499605
FDU44,OUT045,2595.418998
FDU45,OUT013,1816.978468
FDU45,OUT010,264.5579222
FDU45,OUT035,1938.338484
FDU45,OUT045,1834.219972
FDU45,OUT017,1909.097387
FDU45,OUT018,1568.941775
FDU46,OUT035,1446.687979
FDU46,OUT018,1189.554319
FDU47,OUT027,3647.237117
FDU47,OUT035,2333.287889
FDU47,OUT046,2606.494075
FDU47,OUT049,2323.542337
FDU47,OUT013,2325.211785
FDU48,OUT045,2000.299122
FDU48,OUT018,1842.949825
FDU48,OUT027,3403.334954
FDU48,OUT046,2407.48789
FDU48,OUT013,2143.557784
FDU48,OUT019,313.9549698
FDU48,OUT049,2185.072186
FDU49,OUT046,1623.166567
FDU49,OUT013,1395.381619
FDU49,OUT027,2259.671918
FDU49,OUT017,1723.531293
FDU50,OUT046,1773.339575
FDU50,OUT035,1909.945631
FDU50,OUT018,1566.983386
FDU51,OUT049,2980.516628
FDU51,OUT046,2744.078209
FDU52,OUT046,2380.505308
FDU52,OUT013,2552.020282
FDU52,OUT017,2575.69493
FDU52,OUT049,2596.501498
FDU52,OUT010,380.4521787
FDU52,OUT035,2661.29813
FDU55,OUT013,4363.583278
FDU55,OUT035,4420.688968
FDU55,OUT017,4400.181042
FDU55,OUT046,4009.472648
FDU56,OUT045,2800.330609
FDU56,OUT035,3147.142191
FDU56,OUT017,3124.583943
FDU56,OUT018,2593.006841
FDU56,OUT049,3106.410773
FDU57,OUT019,356.9915094
FDU57,OUT018,2120.836711
FDU57,OUT049,2557.099199
FDU57,OUT035,2529.390033
FDU57,OUT017,2463.799225
FDU58,OUT013,3129.002428
FDU58,OUT017,3177.060523
FDU58,OUT046,2855.677958
FDU58,OUT049,3153.909435
FDU59,OUT017,2690.283891
FDU59,OUT035,2718.49734
FDU59,OUT045,2472.346682
FDU59,OUT018,2278.214107
FDU60,OUT018,2359.322334
FDU60,OUT017,2923.874786
FDU60,OUT027,4327.492611
FDU60,OUT049,2839.739615
FDU60,OUT046,2960.123355
FDU60,OUT013,2761.120121
FDV01,OUT013,2542.871669
FDV01,OUT035,2619.051123
FDV01,OUT046,2656.576875
FDV02,OUT035,2870.61506
FDV02,OUT046,2649.245223
FDV02,OUT017,2877.050008
FDV03,OUT035,2612.101459
FDV03,OUT017,2599.402936
FDV03,OUT018,2204.901492
FDV03,OUT010,379.0680465
FDV04,OUT017,2500.130811
FDV04,OUT018,2220.915916
FDV07,OUT013,1773.45544
FDV07,OUT035,1840.539337
FDV07,OUT046,1712.159573
FDV08,OUT035,657.7516969
FDV08,OUT019,110.4444805
FDV08,OUT017,683.1186417
FDV08,OUT046,678.7492649
FDV08,OUT049,657.1974147
FDV09,OUT045,2276.506435
FDV09,OUT027,3897.055335
FDV10,OUT049,656.609526
FDV10,OUT018,548.2944023
FDV10,OUT027,1177.4328
FDV10,OUT013,589.2367053
FDV10,OUT010,87.92067355
FDV11,OUT017,2929.36143
FDV11,OUT018,2458.441317
FDV11,OUT013,2924.476896
FDV11,OUT027,4554.641878
FDV12,OUT049,1652.362454
FDV12,OUT010,229.8936895
FDV12,OUT027,2640.714421
FDV12,OUT045,1594.304852
FDV12,OUT019,233.6722716
FDV12,OUT046,1905.311992
FDV13,OUT045,1450.281689
FDV13,OUT017,1771.591909
FDV13,OUT046,1589.957716
FDV13,OUT035,1473.298242
FDV14,OUT017,1439.560752
FDV14,OUT018,1182.71893
FDV14,OUT046,1382.319293
FDV14,OUT027,2270.574436
FDV14,OUT045,1297.635189
FDV14,OUT019,211.5004139
FDV15,OUT045,1541.687581
FDV15,OUT013,1638.222561
FDV15,OUT035,1742.23634
FDV16,OUT027,963.8434771
FDV16,OUT045,618.6276171
FDV19,OUT027,4471.872959
FDV19,OUT010,388.7705114
FDV19,OUT045,2548.763388
FDV20,OUT045,2071.062489
FDV20,OUT046,1967.07625
FDV21,OUT019,298.966081
FDV21,OUT046,1931.891776
FDV21,OUT017,1916.203179
FDV21,OUT045,1902.891099
FDV21,OUT049,2101.564478
FDV21,OUT013,2037.58119
FDV22,OUT035,2654.348466
FDV22,OUT046,2424.918547
FDV22,OUT027,4048.356824
FDV23,OUT017,2017.031564
FDV23,OUT049,2096.995448
FDV23,OUT013,2000.308682
FDV23,OUT046,2346.459155
FDV23,OUT010,295.4191761
FDV24,OUT013,2494.230512
FDV24,OUT017,2458.320655
FDV24,OUT046,2690.455357
FDV24,OUT027,3857.436454
FDV24,OUT035,2523.034565
FDV25,OUT046,3656.85797
FDV25,OUT017,4017.91478
FDV25,OUT035,3785.103972
FDV25,OUT027,5687.336718
FDV26,OUT017,3270.603652
FDV27,OUT027,2310.12764
FDV27,OUT010,205.7130347
FDV27,OUT035,1450.117638
FDV27,OUT013,1405.662622
FDV27,OUT046,1337.382284
FDV28,OUT019,91.90077868
FDV28,OUT049,552.5188349
FDV28,OUT045,631.0799051
FDV31,OUT027,4958.879046
FDV31,OUT035,2978.79353
FDV31,OUT017,2880.510686
FDV31,OUT018,2507.059555
FDV31,OUT013,2940.509341
FDV31,OUT046,2738.476015
FDV32,OUT046,1003.51112
FDV32,OUT013,959.9276166
FDV32,OUT027,2018.887216
FDV33,OUT035,4412.047061
FDV33,OUT017,4437.526591
FDV33,OUT013,4353.302275
FDV33,OUT027,6606.442235
FDV34,OUT046,1134.496483
FDV34,OUT027,2000.744691
FDV34,OUT035,1223.426548
FDV34,OUT017,1247.290116
FDV35,OUT019,369.8975508
FDV35,OUT017,2476.178269
FDV35,OUT027,4055.136796
FDV35,OUT045,2359.905634
FDV35,OUT013,2525.662089
FDV36,OUT019,298.34313
FDV36,OUT013,2086.311837
FDV36,OUT049,2100.388701
FDV36,OUT035,2119.90193
FDV36,OUT046,2312.131135
FDV36,OUT018,1760.843432
FDV37,OUT018,2820.892066
FDV37,OUT017,3511.17797
FDV37,OUT046,3318.352514
FDV38,OUT046,817.3522634
FDV39,OUT049,3323.276407
FDV39,OUT027,5111.316976
FDV40,OUT049,1235.776223
FDV40,OUT027,1917.384381
FDV40,OUT018,1003.489886
FDV40,OUT010,167.5749321
FDV43,OUT019,108.2701864
FDV43,OUT035,667.5368238
FDV43,OUT013,647.7045324
FDV43,OUT045,645.8046081
FDV43,OUT046,688.9061132
FDV43,OUT018,599.3321703
FDV44,OUT027,5218.604511
FDV44,OUT018,2673.154846
FDV45,OUT017,3195.830034
FDV45,OUT035,3156.333121
FDV46,OUT035,2321.720173
FDV46,OUT027,3635.470683
FDV46,OUT045,2121.547051
FDV47,OUT045,1278.505361
FDV47,OUT027,2219.320476
FDV47,OUT046,1705.560801
FDV48,OUT035,1280.076734
FDV48,OUT045,1298.967711
FDV48,OUT046,1594.817506
FDV49,OUT017,4769.320848
FDV49,OUT019,714.2302362
FDV49,OUT013,4435.774025
FDV50,OUT035,2049.90144
FDV50,OUT027,3197.323841
FDV50,OUT010,296.1180118
FDV50,OUT045,1850.009345
FDV51,OUT035,2818.033902
FDV51,OUT045,2513.268013
FDV51,OUT049,2823.770356
FDV52,OUT010,279.9062719
FDV52,OUT035,1988.633202
FDV52,OUT019,280.1109037
FDV52,OUT027,3057.723109
FDV52,OUT013,1904.657836
FDV55,OUT013,2398.534921
FDV55,OUT035,2438.585723
FDV55,OUT018,2018.300034
FDV55,OUT045,2181.106344
FDV55,OUT017,2438.654318
FDV56,OUT035,1820.329714
FDV56,OUT049,1783.368824
FDV56,OUT017,1839.272918
FDV56,OUT018,1478.578628
FDV56,OUT010,256.2463591
FDV56,OUT046,1631.554139
FDV57,OUT035,3081.804925
FDV58,OUT013,3217.724697
FDV58,OUT017,3220.060179
FDV58,OUT045,3016.978628
FDV58,OUT027,5007.813784
FDV58,OUT010,486.8975717
FDV58,OUT018,2765.47638
FDV59,OUT049,3652.87229
FDV59,OUT027,5590.613498
FDV59,OUT013,3616.494759
FDV59,OUT017,3665.361474
FDV60,OUT046,3399.627579
FDW01,OUT018,2135.391829
FDW01,OUT045,2304.443144
FDW01,OUT010,369.790507
FDW01,OUT017,2798.986544
FDW01,OUT049,2587.99602
FDW01,OUT046,2631.105117
FDW02,OUT017,2126.333592
FDW02,OUT035,2134.989651
FDW02,OUT049,1840.416822
FDW03,OUT010,250.1823185
FDW03,OUT045,1704.697498
FDW03,OUT018,1447.510004
FDW03,OUT017,1768.722986
FDW03,OUT027,2736.508047
FDW03,OUT019,247.812146
FDW04,OUT017,2162.533749
FDW04,OUT035,2191.639837
FDW04,OUT013,2124.671991
FDW04,OUT018,1829.854013
FDW04,OUT049,2142.142555
FDW07,OUT018,1205.568743
FDW07,OUT035,1444.90539
FDW08,OUT045,1604.932752
FDW08,OUT046,1614.223787
FDW08,OUT017,1854.85323
FDW08,OUT035,1753.758883
FDW09,OUT035,1288.169618
FDW09,OUT018,1088.51489
FDW10,OUT019,416.0980503
FDW10,OUT049,2967.352733
FDW10,OUT018,2483.710659
FDW10,OUT027,4522.601206
FDW10,OUT046,2707.846195
FDW10,OUT013,2949.114131
FDW10,OUT045,2660.404248
FDW10,OUT035,3003.117354
FDW11,OUT045,935.48841
FDW11,OUT010,133.246578
FDW11,OUT046,1365.000084
FDW11,OUT035,994.3586727
FDW12,OUT035,2443.797971
FDW12,OUT019,342.3080615
FDW12,OUT018,2064.997826
FDW14,OUT017,1467.048263
FDW14,OUT010,201.4648215
FDW14,OUT049,1176.023444
FDW14,OUT013,1408.560716
FDW14,OUT045,1457.040168
FDW14,OUT027,2319.433682
FDW15,OUT045,2402.691823
FDW15,OUT017,2500.578723
FDW15,OUT049,2457.443458
FDW15,OUT046,2284.18065
FDW15,OUT019,354.6765639
FDW15,OUT018,2116.496735
FDW15,OUT010,357.3062383
FDW16,OUT035,1507.956217
FDW16,OUT045,1490.670685
FDW16,OUT017,1527.893184
FDW16,OUT010,213.3393013
FDW16,OUT019,224.0216368
FDW16,OUT018,1281.875854
FDW19,OUT013,1791.253588
FDW19,OUT035,1855.032861
FDW19,OUT019,265.5128679
FDW20,OUT018,1729.774807
FDW20,OUT049,2029.412305
FDW20,OUT046,1896.707301
FDW20,OUT045,1843.783201
FDW20,OUT017,2130.469882
FDW21,OUT018,1389.213648
FDW21,OUT045,1650.299678
FDW21,OUT010,235.8754528
FDW21,OUT049,1642.003922
FDW22,OUT046,3424.191921
FDW22,OUT045,3500.641187
FDW22,OUT035,3807.096183
FDW22,OUT017,3745.938869
FDW22,OUT013,3726.546581
FDW23,OUT018,487.0794342
FDW23,OUT027,1076.521356
FDW23,OUT017,570.1166298
FDW24,OUT017,825.6367207
FDW24,OUT018,643.0354664
FDW25,OUT018,1148.232611
FDW25,OUT045,1262.407666
FDW25,OUT010,199.6489941
FDW25,OUT017,1688.601593
FDW26,OUT018,3138.066388
FDW27,OUT035,2655.536859
FDW27,OUT017,2698.715669
FDW27,OUT013,2548.034543
FDW28,OUT049,3302.693424
FDW28,OUT017,3257.063715
FDW31,OUT049,3339.290359
FDW31,OUT035,3377.308113
FDW31,OUT046,3034.623492
FDW32,OUT049,1390.215633
FDW32,OUT017,1351.54109
FDW32,OUT027,2646.292274
FDW33,OUT010,250.1755489
FDW33,OUT045,1576.915104
FDW33,OUT018,1486.873324
FDW33,OUT013,1697.822778
FDW33,OUT027,2746.54665
FDW34,OUT010,606.5948071
FDW34,OUT018,3475.746878
FDW34,OUT049,4115.282902
FDW35,OUT013,608.7558109
FDW35,OUT027,1165.666366
FDW35,OUT046,1079.009455
FDW36,OUT017,1723.772996
FDW36,OUT046,2005.223401
FDW36,OUT018,1436.296696
FDW36,OUT013,1736.272422
FDW36,OUT045,1616.360839
FDW37,OUT018,1239.094839
FDW37,OUT046,1687.409552
FDW37,OUT013,1417.664584
FDW37,OUT035,1533.468433
FDW37,OUT049,1515.023387
FDW38,OUT045,923.3039737
FDW38,OUT049,600.339386
FDW38,OUT013,839.0957135
FDW39,OUT013,2921.578803
FDW39,OUT010,436.8849893
FDW39,OUT049,2948.44403
FDW39,OUT045,2851.964148
FDW40,OUT013,2311.399376
FDW40,OUT017,2320.046863
FDW40,OUT049,2375.066834
FDW40,OUT045,2293.855713
FDW40,OUT027,3677.484279
FDW40,OUT019,335.8947296
FDW43,OUT027,6248.857109
FDW43,OUT018,3250.818207
FDW43,OUT045,3649.947233
FDW43,OUT035,3857.345729
FDW43,OUT019,538.5682735
FDW44,OUT035,2912.90724
FDW44,OUT018,2432.748775
FDW44,OUT027,4764.568689
FDW45,OUT010,350.9750571
FDW45,OUT035,2501.087526
FDW45,OUT018,2095.60531
FDW46,OUT027,1779.577158
FDW46,OUT046,1011.128757
FDW46,OUT049,1030.266125
FDW47,OUT035,2011.129264
FDW47,OUT017,2045.665478
FDW47,OUT018,1686.993793
FDW47,OUT027,3229.364513
FDW48,OUT046,1584.05725
FDW49,OUT010,436.5288017
FDW50,OUT027,4271.984749
FDW50,OUT046,2545.183473
FDW51,OUT035,3611.543063
FDW51,OUT013,3520.799169
FDW51,OUT045,3409.499778
FDW52,OUT046,2528.90066
FDW52,OUT018,2343.844935
FDW52,OUT045,2634.291928
FDW52,OUT035,2763.624983
FDW55,OUT045,3944.219703
FDW55,OUT017,4226.92376
FDW55,OUT049,4213.130284
FDW55,OUT018,3580.703084
FDW56,OUT013,3205.178913
FDW56,OUT035,3296.379275
FDW56,OUT045,2930.917753
FDW56,OUT019,454.3459439
FDW57,OUT013,2936.478857
FDW57,OUT035,2985.148998
FDW57,OUT027,4612.67581
FDW58,OUT049,1793.727355
FDW58,OUT017,1807.764871
FDW58,OUT018,1482.994488
FDW58,OUT046,1630.062466
FDW58,OUT045,1591.456263
FDW58,OUT027,2820.666596
FDW58,OUT019,256.241017
FDW59,OUT049,1362.16887
FDW59,OUT027,2259.737596
FDW59,OUT018,1160.406141
FDW60,OUT018,2515.815391
FDW60,OUT049,2979.385544
FDW60,OUT035,2985.743194
FDW60,OUT046,3107.510986
FDW60,OUT017,3015.479983
FDX01,OUT046,2074.359131
FDX01,OUT013,1895.509224
FDX01,OUT017,2236.960082
FDX02,OUT027,5737.726762
FDX02,OUT045,3423.159811
FDX02,OUT017,3784.885421
FDX02,OUT049,3555.436184
FDX03,OUT018,566.7283557
FDX03,OUT035,705.1657795
FDX03,OUT017,682.3636074
FDX03,OUT046,691.4453253
FDX07,OUT017,3133.718718
FDX07,OUT046,2825.127776
FDX07,OUT013,3067.13743
FDX08,OUT017,3116.049973
FDX08,OUT027,5021.89944
FDX08,OUT013,2997.211465
FDX08,OUT035,3041.25016
FDX08,OUT010,439.735531
FDX09,OUT010,428.5531173
FDX09,OUT045,2700.874184
FDX09,OUT017,2962.38886
FDX09,OUT046,2718.566632
FDX10,OUT018,439.9584434
FDX10,OUT035,568.1357796
FDX10,OUT013,509.6630493
FDX10,OUT019,94.52719965
FDX10,OUT049,565.0948414
FDX11,OUT027,4692.514778
FDX11,OUT017,2986.809886
FDX12,OUT018,3439.30217
FDX12,OUT049,4117.046569
FDX12,OUT017,4116.508815
FDX12,OUT013,4036.46014
FDX12,OUT027,6227.25892
FDX13,OUT019,679.848631
FDX13,OUT035,4288.322192
FDX13,OUT010,619.3326771
FDX13,OUT049,4223.444122
FDX13,OUT017,4580.5628
FDX14,OUT035,1236.137483
FDX14,OUT018,1046.2709
FDX14,OUT027,2026.803629
FDX14,OUT045,1083.608376
FDX14,OUT013,1200.593267
FDX15,OUT045,2444.369504
FDX15,OUT017,2506.180456
FDX16,OUT049,2480.333303
FDX16,OUT027,3857.436454
FDX16,OUT017,2516.85845
FDX19,OUT027,6357.281085
FDX19,OUT010,582.0647344
FDX21,OUT017,1745.372
FDX21,OUT013,1784.958324
FDX22,OUT010,518.2660283
FDX22,OUT013,3505.943859
FDX22,OUT018,2982.148298
FDX22,OUT049,3535.57301
FDX22,OUT027,5380.348483
FDX22,OUT017,3608.447102
FDX23,OUT049,1599.163677
FDX23,OUT027,2539.802977
FDX23,OUT045,1398.156284
FDX24,OUT013,1474.411453
FDX24,OUT049,1547.639181
FDX24,OUT017,1617.737371
FDX24,OUT010,210.3861734
FDX24,OUT018,1285.754689
FDX25,OUT045,2770.796895
FDX25,OUT013,3021.260132
FDX25,OUT049,3046.291411
FDX26,OUT049,2850.464729
FDX26,OUT046,2830.246018
FDX26,OUT018,2603.259925
FDX27,OUT017,1482.078627
FDX27,OUT027,2441.286247
FDX27,OUT035,1557.701911
FDX27,OUT045,1560.142
FDX28,OUT049,1653.493538
FDX28,OUT013,1613.086248
FDX28,OUT017,1568.316362
FDX28,OUT010,234.2309496
FDX28,OUT045,1475.369809
FDX28,OUT046,1500.528958
FDX31,OUT049,3968.805775
FDX32,OUT046,2250.567486
FDX32,OUT013,2342.331875
FDX32,OUT027,4080.857531
FDX33,OUT018,2272.414825
FDX33,OUT045,2564.328748
FDX34,OUT013,1979.746676
FDX34,OUT017,2010.231909
FDX35,OUT018,3224.550699
FDX35,OUT027,5832.787829
FDX35,OUT035,3871.245057
FDX35,OUT010,570.1079774
FDX35,OUT049,3857.20661
FDX36,OUT027,5778.143882
FDX36,OUT035,3842.348354
FDX36,OUT010,561.0908089
FDX37,OUT045,1491.959369
FDX37,OUT046,1810.253508
FDX37,OUT018,1385.334812
FDX38,OUT049,552.3422219
FDX38,OUT035,767.0733864
FDX38,OUT027,1322.085672
FDX38,OUT017,771.90739
FDX38,OUT045,825.3636155
FDX39,OUT045,3376.852992
FDX39,OUT017,3545.642695
FDX39,OUT018,3028.347007
FDX39,OUT035,3627.22498
FDX40,OUT027,1028.526026
FDX40,OUT018,462.2712322
FDX40,OUT049,599.9728036
FDX43,OUT013,2780.683971
FDX43,OUT019,399.417167
FDX43,OUT027,4625.766195
FDX43,OUT049,2828.339387
FDX44,OUT045,1307.46627
FDX44,OUT046,1350.641934
FDX44,OUT019,218.0725009
FDX45,OUT035,2617.86273
FDX46,OUT017,932.6752605
FDX46,OUT019,145.0521491
FDX46,OUT018,804.32964
FDX46,OUT010,122.9275545
FDX47,OUT045,2532.746632
FDX47,OUT010,379.5820189
FDX47,OUT035,2627.69303
FDX48,OUT027,4013.057522
FDX48,OUT013,2538.297362
FDX48,OUT046,2743.454134
FDX48,OUT049,2575.918515
FDX48,OUT045,2463.275318
FDX48,OUT035,2581.422167
FDX49,OUT049,3936.733177
FDX49,OUT046,3855.712887
FDX50,OUT019,265.2013923
FDX50,OUT049,1616.132101
FDX51,OUT018,2765.47638
FDX51,OUT013,3222.887571
FDX51,OUT017,3364.806346
FDX51,OUT027,5030.548414
FDX52,OUT046,2938.259016
FDX52,OUT049,3289.574222
FDX52,OUT027,5011.269447
FDX52,OUT013,3190.822682
FDX55,OUT049,3699.284561
FDX55,OUT027,5996.578498
FDX55,OUT013,3630.262423
FDX55,OUT018,3070.053973
FDX56,OUT035,3503.958789
FDX56,OUT017,3485.425276
FDX56,OUT045,3292.880988
FDX57,OUT049,1598.531095
FDX57,OUT045,1610.934882
FDX57,OUT035,1612.659854
FDX58,OUT018,2580.871253
FDX59,OUT017,532.810196
FDX59,OUT049,545.6429429
FDX59,OUT010,60.43747302
FDX59,OUT035,539.7881001
FDX60,OUT049,1331.904631
FDX60,OUT035,1282.363173
FDY01,OUT046,2035.587905
FDY01,OUT045,1876.738309
FDY01,OUT017,2020.054319
FDY01,OUT027,3038.444142
FDY02,OUT013,4376.71763
FDY02,OUT049,4199.201886
FDY02,OUT046,4016.566514
FDY03,OUT049,1884.110956
FDY03,OUT035,1890.879228
FDY04,OUT013,2690.695077
FDY04,OUT019,387.2807626
FDY04,OUT046,2493.192416
FDY07,OUT035,694.1470872
FDY07,OUT046,704.7049744
FDY08,OUT035,2359.349129
FDY08,OUT013,2301.118373
FDY08,OUT046,2135.785299
FDY08,OUT049,2369.954608
FDY08,OUT018,1970.717902
FDY08,OUT019,334.0439801
FDY09,OUT035,2999.093499
FDY09,OUT018,2500.761191
FDY09,OUT013,2871.127198
FDY09,OUT049,2968.528511
FDY09,OUT045,2683.260423
FDY09,OUT046,2690.515843
FDY09,OUT027,4564.746158
FDY10,OUT013,1819.831817
FDY10,OUT035,1918.632711
FDY10,OUT019,274.9374393
FDY11,OUT045,1109.845474
FDY11,OUT035,1105.462951
FDY11,OUT027,1720.613632
FDY12,OUT045,862.1476743
FDY12,OUT035,835.9306573
FDY12,OUT049,842.0798368
FDY12,OUT027,1376.729619
FDY13,OUT046,1413.551394
FDY13,OUT027,2068.018987
FDY14,OUT018,3777.904941
FDY14,OUT019,621.7034562
FDY14,OUT027,6742.652982
FDY14,OUT017,4457.789974
FDY14,OUT045,4062.619043
FDY14,OUT010,665.9739759
FDY15,OUT013,2552.020282
FDY15,OUT046,2414.19811
FDY16,OUT035,3114.131287
FDY16,OUT018,2616.355737
FDY16,OUT049,3120.162557
FDY16,OUT017,3188.860102
FDY19,OUT010,276.5214489
FDY19,OUT017,1986.967143
FDY19,OUT027,3425.797059
FDY19,OUT035,1945.197802
FDY19,OUT046,1810.539492
FDY20,OUT027,2731.183382
FDY20,OUT045,1479.283068
FDY20,OUT035,1507.407193
FDY20,OUT019,215.8248638
FDY21,OUT035,3308.450842
FDY21,OUT049,3346.798833
FDY21,OUT018,2794.163418
FDY21,OUT017,3141.277258
FDY22,OUT010,346.4732425
FDY22,OUT013,2336.036611
FDY22,OUT045,2313.026011
FDY22,OUT027,3721.225707
FDY22,OUT019,342.0026205
FDY22,OUT049,2440.931004
FDY24,OUT019,130.8328972
FDY24,OUT017,764.9075833
FDY24,OUT045,923.3039737
FDY24,OUT027,1511.343889
FDY24,OUT046,1191.505477
FDY25,OUT035,3073.666868
FDY25,OUT045,2785.870389
FDY25,OUT049,3057.781027
FDY26,OUT049,3312.785955
FDY26,OUT013,3508.20864
FDY26,OUT017,3580.130655
FDY26,OUT045,3368.537977
FDY27,OUT017,3019.582492
FDY27,OUT049,2768.043412
FDY27,OUT035,3015.234093
FDY28,OUT049,3623.739135
FDY28,OUT027,5449.284933
FDY28,OUT046,3277.32806
FDY28,OUT010,532.1411989
FDY31,OUT010,350.7146861
FDY31,OUT019,347.408183
FDY31,OUT046,2272.976262
FDY32,OUT017,2616.156091
FDY32,OUT018,2282.092942
FDY32,OUT027,4574.512235
FDY32,OUT013,2699.299867
FDY32,OUT049,2710.95072
FDY32,OUT046,2534.542673
FDY32,OUT035,2757.863711
FDY33,OUT018,2234.011728
FDY33,OUT013,2606.457625
FDY34,OUT017,2875.473505
FDY34,OUT046,2521.727156
FDY34,OUT035,2781.548166
FDY34,OUT013,2705.550387
FDY35,OUT013,639.6435651
FDY35,OUT017,782.9481209
